season,zone,state,crop,households_reporting_000,planted_area_ha,harvested_area_ha,harvested_quantity_kg,yield_kg_ha,is_aggregate,source_sheet,source_table
minor,North Central,Zone Total,GROUNDNUT/PEANUTS,12.86,11528.20191,10893.60398,10343819.54,949.5314,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Adamawa,GROUNDNUT/PEANUTS,2.73,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Bauchi,GROUNDNUT/PEANUTS,3.18,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Borno,GROUNDNUT/PEANUTS,16.28,54496.21843,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Gombe,GROUNDNUT/PEANUTS,1.71,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Taraba,GROUNDNUT/PEANUTS,0.9,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Yobe,GROUNDNUT/PEANUTS,1.61,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Zone Total,GROUNDNUT/PEANUTS,26.41,69340.88349,19908.82913,15370040.23,772.0213,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Jigawa,GROUNDNUT/PEANUTS,2.08,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kaduna,GROUNDNUT/PEANUTS,4.98,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kano,GROUNDNUT/PEANUTS,24.72,17486.59378,14845.17813,17163012.13,1156.1338,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Katsina,GROUNDNUT/PEANUTS,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kebbi,GROUNDNUT/PEANUTS,5.03,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Sokoto,GROUNDNUT/PEANUTS,3.12,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zamfara,GROUNDNUT/PEANUTS,0.15,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zone Total,GROUNDNUT/PEANUTS,40.08,32804.10694,24718.68562,29409321.02,1189.7607,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Abia,GROUNDNUT/PEANUTS,0.35,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Anambra,GROUNDNUT/PEANUTS,0.2,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Ebonyi,GROUNDNUT/PEANUTS,1.35,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Enugu,GROUNDNUT/PEANUTS,15.69,22649.38889,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Imo,GROUNDNUT/PEANUTS,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Zone Total,GROUNDNUT/PEANUTS,17.59,22766.74005,,,,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Akwa Ibom,GROUNDNUT/PEANUTS,0.28,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Bayelsa,GROUNDNUT/PEANUTS,7.92,1124.28655,706.05069,877936.15,1243.4464,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Cross River,GROUNDNUT/PEANUTS,1.58,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Delta,GROUNDNUT/PEANUTS,5.39,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Edo,GROUNDNUT/PEANUTS,1.87,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Rivers,GROUNDNUT/PEANUTS,0.37,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Zone Total,GROUNDNUT/PEANUTS,17.41,4934.78613,3218.36602,2896354.53,899.9457,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ekiti,GROUNDNUT/PEANUTS,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Lagos,GROUNDNUT/PEANUTS,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ogun,GROUNDNUT/PEANUTS,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ondo,GROUNDNUT/PEANUTS,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Osun,GROUNDNUT/PEANUTS,1.43,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Oyo,GROUNDNUT/PEANUTS,0.24,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Zone Total,GROUNDNUT/PEANUTS,1.67,,,,,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,Nigeria,Total,GROUNDNUT/PEANUTS,116.03,141597.81906,63887.40386,60897248.28,953.1965,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Benue,GUINEA CORN/SORGHUM,0.39,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,FCT,GUINEA CORN/SORGHUM,1.61,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Kogi,GUINEA CORN/SORGHUM,1.2,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Kwara,GUINEA CORN/SORGHUM,1.84,2383.418,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Nasarawa,GUINEA CORN/SORGHUM,0.43,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Niger,GUINEA CORN/SORGHUM,2.5,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Plateau,GUINEA CORN/SORGHUM,1.64,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Zone Total,GUINEA CORN/SORGHUM,9.61,9392.862,5678.479953,4895503.208,862.1151,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Adamawa,GUINEA CORN/SORGHUM,2.08,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Bauchi,GUINEA CORN/SORGHUM,3.39,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Borno,GUINEA CORN/SORGHUM,14.64,37051.95,2232.057894,1970363.147,882.7563,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Gombe,GUINEA CORN/SORGHUM,2.77,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Taraba,GUINEA CORN/SORGHUM,0.72,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Yobe,GUINEA CORN/SORGHUM,2.61,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Zone Total,GUINEA CORN/SORGHUM,26.2,50973.86,13581.855908,12154861.567,894.9338,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Jigawa,GUINEA CORN/SORGHUM,3.25,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kaduna,GUINEA CORN/SORGHUM,14.0,16792.77,13218.345448,12727162.85,962.8408,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kano,GUINEA CORN/SORGHUM,33.22,19241.81,16971.103347,24784960.692,1460.4213,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Katsina,GUINEA CORN/SORGHUM,0.98,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kebbi,GUINEA CORN/SORGHUM,8.34,7458.652,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Sokoto,GUINEA CORN/SORGHUM,13.26,7251.105,5762.508066,5737781.959,995.7091,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zamfara,GUINEA CORN/SORGHUM,2.54,1935.985,1935.984635,2852804.501,1473.5677,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zone Total,GUINEA CORN/SORGHUM,75.59,56252.74,46000.860458,57416015.974,1248.1509,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Abia,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Anambra,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Ebonyi,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Enugu,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Imo,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Zone Total,GUINEA CORN/SORGHUM,0.0,,,,,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Akwa Ibom,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Bayelsa,GUINEA CORN/SORGHUM,0.12,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Cross River,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Delta,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Edo,GUINEA CORN/SORGHUM,0.14,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Rivers,GUINEA CORN/SORGHUM,0.23,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Zone Total,GUINEA CORN/SORGHUM,0.49,,,,,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ekiti,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Lagos,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ogun,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ondo,GUINEA CORN/SORGHUM,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Osun,GUINEA CORN/SORGHUM,0.02,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Oyo,GUINEA CORN/SORGHUM,0.76,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Zone Total,GUINEA CORN/SORGHUM,0.77,,,,,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,Nigeria,Total,GUINEA CORN/SORGHUM,112.66,116981.9,65499.39055,74847244.695,1142.7167,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Benue,MAIZE,2.97,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,FCT,MAIZE,10.7,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Kogi,MAIZE,26.44,48138.1811,33596.9501,34786395.0,1035.4034,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Kwara,MAIZE,10.71,4925.7482,3570.4087,5663898.9,1586.3447,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Nasarawa,MAIZE,2.85,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Niger,MAIZE,13.5,18767.8214,15666.1162,16300219.6,1040.4761,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Plateau,MAIZE,12.84,9369.8752,7556.0215,9296336.4,1230.3216,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Zone Total,MAIZE,79.99,88032.0165,66656.7032,72911422.0,1093.8348,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Adamawa,MAIZE,15.94,21155.2902,19277.7433,21106168.6,1094.8464,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Bauchi,MAIZE,28.27,44991.8052,25755.4122,31589554.5,1226.521,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Borno,MAIZE,17.11,26511.5669,6057.9782,7811405.2,1289.441,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Gombe,MAIZE,11.2,14054.1387,12704.2586,14821212.0,1166.6334,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Taraba,MAIZE,7.23,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Yobe,MAIZE,3.8,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Zone Total,MAIZE,83.54,122295.2488,76818.4347,90215066.7,1174.3935,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Jigawa,MAIZE,32.38,21053.6596,17952.4981,23518389.6,1310.0344,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kaduna,MAIZE,93.15,84511.7828,76462.9506,183324975.7,2397.5661,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kano,MAIZE,92.67,129406.1047,108353.4765,139270582.2,1285.3356,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Katsina,MAIZE,6.63,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kebbi,MAIZE,29.87,50196.3224,45111.0554,52945784.3,1173.6765,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Sokoto,MAIZE,6.26,3724.6751,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zamfara,MAIZE,3.8,3211.6248,3211.6248,4747477.5,1478.2167,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zone Total,MAIZE,264.77,299312.2083,261687.5312,418017711.2,1597.3925,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Abia,MAIZE,9.23,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Anambra,MAIZE,5.22,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Ebonyi,MAIZE,3.51,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Enugu,MAIZE,21.8,35919.9915,26788.253,26864726.2,1002.8547,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Imo,MAIZE,7.71,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Zone Total,MAIZE,47.48,37546.1543,27976.3281,28520211.4,1019.4408,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
